transition_id,transition_date,from_sku,to_sku,from_package_size,to_package_size,worker_skill,crew_size,days_since_last_clean,equipment_condition,shift,day_of_week,setup_time,labor_cost,material_loss,wash_cost,packaging_time,downtime,sequence_violation_ref
TR-0403,2026-03-04,SKU-GRAY-001,SKU-BLUE-001,1L,1L,0.9,5,7,1.0,night,2,1.0,36958.53,0.5369,16458.56,7.37,2.9,0
TR-0404,2026-03-05,SKU-GRAY-001,SKU-BLUE-001,1L,4L,0.6,2,7,0.3,night,3,13.97,69340.38,2.1074,47528.24,15.26,9.07,0
TR-0405,2026-03-07,SKU-GRAY-001,SKU-BLUE-001,4L,1L,0.3,3,0,0.3,day,5,14.78,60687.29,1.5431,32008.72,16.13,14.94,0
TR-0406,2026-01-16,SKU-GRAY-001,SKU-BLUE-001,4L,18L,0.6,5,3,0.3,day,4,10.13,59411.02,1.2801,34339.89,18.98,12.64,0
TR-0407,2025-11-14,SKU-GRAY-001,SKU-BLUE-001,1L,4L,0.6,2,3,0.3,day,4,9.23,41489.21,1.4249,40970.19,13.22,12.19,0
TR-0408,2025-12-25,SKU-GRAY-001,SKU-BLUE-001,4L,4L,0.3,5,3,0.7,day,3,9.46,68061.26,1.1525,34161.4,4.34,6.1,0
TR-0409,2026-03-05,SKU-GRAY-001,SKU-BLUE-001,4L,18L,0.3,2,1,1.0,night,3,10.29,71067.86,0.0,3947.43,13.43,2.46,0
TR-0410,2026-02-17,SKU-GRAY-001,SKU-BLUE-001,4L,4L,0.6,3,1,0.7,day,1,3.06,51185.23,1.4729,16612.47,2.87,8.34,0
TR-0411,2026-02-02,SKU-GRAY-001,SKU-RED-001,1L,1L,0.6,4,0,1.0,night,0,6.41,59850.42,0.3961,12313.64,7.11,1.82,0
TR-0412,2026-01-11,SKU-GRAY-001,SKU-RED-001,4L,1L,0.9,2,1,0.7,day,6,4.59,25727.28,1.1317,18494.29,17.03,6.29,0
TR-0413,2025-11-03,SKU-GRAY-001,SKU-RED-001,4L,4L,0.6,4,7,0.7,night,0,8.94,72842.01,1.0975,36244.51,4.63,5.15,0
TR-0414,2025-11-16,SKU-GRAY-001,SKU-RED-001,4L,4L,0.9,2,3,1.0,day,6,3.19,19786.9,0.7394,17891.75,4.81,5.45,0
TR-0415,2026-01-11,SKU-GRAY-001,SKU-RED-001,1L,1L,0.9,2,1,1.0,day,6,1.92,41713.04,1.2275,9781.14,5.11,5.66,0
TR-0418,2026-02-08,SKU-GRAY-001,SKU-RED-001,4L,1L,0.6,2,3,0.7,night,6,5.81,60117.18,1.2508,16268.96,17.48,6.29,0
TR-0419,2026-02-19,SKU-GRAY-001,SKU-RED-001,4L,4L,0.6,4,3,0.7,day,3,9.0,41457.4,1.4389,34396.07,5.15,10.68,0
TR-0420,2025-12-20,SKU-GRAY-001,SKU-RED-001,4L,4L,0.3,4,0,1.0,day,5,7.19,73863.25,0.8409,12124.27,3.67,4.87,0
TR-0421,2026-01-12,SKU-GRAY-001,SKU-GREEN-001,1L,1L,0.9,2,0,1.0,day,0,7.19,32546.83,0.4936,9017.98,5.65,3.17,0
TR-0422,2026-04-18,SKU-GRAY-001,SKU-GREEN-001,4L,4L,0.3,2,1,0.7,night,5,4.03,65634.86,0.6003,23585.91,4.65,9.08,0
TR-0423,2026-04-20,SKU-GRAY-001,SKU-GREEN-001,4L,1L,0.3,2,3,0.3,night,0,9.54,76522.25,2.3084,48886.06,15.33,11.68,0
TR-0425,2026-03-27,SKU-GRAY-001,SKU-GREEN-001,4L,4L,0.3,5,1,1.0,day,4,10.29,65920.14,1.1031,9071.29,7.16,2.52,0
TR-0426,2026-03-12,SKU-GRAY-001,SKU-GREEN-001,4L,4L,0.6,5,7,1.0,day,3,4.44,64558.56,0.4827,17370.47,2.43,4.29,0
TR-0427,2026-01-31,SKU-GRAY-001,SKU-GREEN-001,1L,1L,0.3,2,3,1.0,night,5,9.15,78476.62,0.2089,16574.52,5.25,4.51,0
TR-0429,2026-01-01,SKU-GRAY-001,SKU-GREEN-001,4L,1L,0.9,4,7,1.0,night,3,3.65,34776.13,0.8706,17282.33,14.63,1.99,0
TR-0430,2025-12-25,SKU-GRAY-001,SKU-GREEN-001,18L,4L,0.6,3,1,0.3,day,3,12.55,67718.26,1.8382,27495.15,13.9,9.99,0
TR-0431,2026-04-16,SKU-GRAY-001,SKU-BROWN-001,1L,1L,0.3,4,0,0.7,day,3,14.0,76020.45,1.4053,26437.32,2.71,7.55,0
TR-0432,2025-11-17,SKU-GRAY-001,SKU-BROWN-001,18L,4L,0.9,5,3,0.3,day,0,7.19,37759.57,2.5092,66203.76,15.33,14.94,0
TR-0435,2026-03-14,SKU-GRAY-001,SKU-BROWN-001,4L,1L,0.3,2,1,1.0,night,5,6.7,88691.01,0.6548,15890.66,12.77,6.45,0
TR-0436,2025-12-20,SKU-GRAY-001,SKU-BROWN-001,1L,4L,0.3,4,1,0.7,day,5,13.11,77911.85,1.1033,33476.05,17.22,8.65,0
TR-0437,2025-12-16,SKU-GRAY-001,SKU-BROWN-001,1L,18L,0.3,4,3,0.3,night,1,21.08,92335.34,2.21,61485.23,15.52,14.7,0
TR-0438,2026-03-18,SKU-GRAY-001,SKU-BROWN-001,1L,4L,0.6,2,0,0.3,night,2,13.61,67975.46,2.8478,41556.87,13.41,17.39,0
TR-0439,2026-01-23,SKU-GRAY-001,SKU-BROWN-001,1L,1L,0.6,3,7,0.3,day,4,12.44,59258.28,2.3134,69683.22,6.98,13.34,0
TR-0440,2026-02-08,SKU-GRAY-001,SKU-BROWN-001,1L,4L,0.3,4,3,0.3,night,6,24.33,89593.36,2.4795,60062.47,16.32,12.52,0
TR-0441,2025-12-14,SKU-GRAY-001,SKU-DGRAY-001,4L,1L,0.6,3,1,1.0,day,6,11.36,32170.57,1.067,24105.99,11.8,3.53,0
TR-0442,2026-01-11,SKU-GRAY-001,SKU-DGRAY-001,1L,4L,0.3,3,3,0.7,day,6,17.82,84195.03,2.0654,33985.05,20.6,9.98,0
TR-0443,2025-11-11,SKU-GRAY-001,SKU-DGRAY-001,18L,4L,0.9,2,7,1.0,night,1,0.0,48652.78,0.7032,28617.59,15.15,8.15,0
TR-0444,2025-11-04,SKU-GRAY-001,SKU-DGRAY-001,4L,4L,0.3,3,3,0.7,day,1,13.92,71232.81,1.7824,36446.94,3.86,6.02,0
TR-0445,2026-03-30,SKU-GRAY-001,SKU-DGRAY-001,1L,4L,0.3,5,1,0.7,night,0,14.66,84204.62,1.5379,33013.67,14.1,7.51,0
TR-0446,2026-01-15,SKU-GRAY-001,SKU-DGRAY-001,4L,1L,0.9,3,0,1.0,night,3,4.11,56138.04,0.8486,15927.86,15.74,4.97,0
TR-0447,2026-02-02,SKU-GRAY-001,SKU-DGRAY-001,4L,1L,0.6,3,0,1.0,day,0,8.05,47280.16,0.893,21050.53,14.74,2.27,0
TR-0448,2026-04-29,SKU-GRAY-001,SKU-DGRAY-001,1L,4L,0.3,4,3,0.7,night,2,14.52,84499.53,2.0361,39974.98,13.99,9.63,0
TR-0451,2026-01-28,SKU-GRAY-001,SKU-BLACK-001,4L,4L,0.3,4,1,0.3,day,2,30.55,99686.73,3.6001,68657.77,3.44,20.77,0
TR-0452,2026-04-15,SKU-GRAY-001,SKU-BLACK-001,4L,4L,0.9,5,7,0.7,day,2,11.3,45801.32,2.1714,62968.34,3.86,13.79,0
TR-0454,2026-01-21,SKU-GRAY-001,SKU-BLACK-001,4L,4L,0.6,3,1,1.0,day,2,3.73,71820.28,1.6222,14003.45,7.44,6.82,0
TR-0455,2025-12-02,SKU-GRAY-001,SKU-BLACK-001,18L,4L,0.6,3,7,0.7,day,1,18.77,73692.6,2.3389,65740.94,14.37,10.42,0
TR-0456,2026-01-14,SKU-GRAY-001,SKU-BLACK-001,18L,4L,0.9,3,7,0.7,day,2,8.5,50881.09,2.6716,54857.44,14.28,14.49,0
TR-0457,2025-12-27,SKU-GRAY-001,SKU-BLACK-001,4L,1L,0.3,3,1,0.7,day,5,22.17,77556.23,2.5304,46237.9,17.04,13.85,0
TR-0459,2026-02-23,SKU-GRAY-001,SKU-BLACK-001,18L,1L,0.9,5,7,0.7,night,0,11.74,61403.09,2.0896,72433.33,11.74,14.55,0
TR-0460,2026-04-03,SKU-GRAY-001,SKU-BLACK-001,1L,1L,0.6,4,0,1.0,night,4,10.54,83699.3,1.201,26707.41,2.04,6.12,0
TR-0461,2025-12-06,SKU-GRAY-001,SKU-METAL-001,1L,18L,0.6,5,0,0.7,night,5,5.16,66427.28,2.0642,38104.08,15.96,12.94,0
TR-0462,2026-04-13,SKU-GRAY-001,SKU-METAL-001,18L,4L,0.9,4,7,0.3,night,0,14.16,56172.53,2.5107,88687.74,9.69,18.38,0
TR-0464,2026-03-29,SKU-GRAY-001,SKU-METAL-001,1L,1L,0.9,3,3,0.3,day,6,10.12,43589.25,2.2724,78818.02,4.39,20.53,0
TR-0465,2025-11-20,SKU-GRAY-001,SKU-METAL-001,4L,4L,0.3,2,1,1.0,night,3,11.59,82869.51,0.647,16601.63,3.79,3.79,0
TR-0466,2025-11-25,SKU-GRAY-001,SKU-METAL-001,4L,1L,0.3,2,1,1.0,night,1,5.27,76106.61,1.4362,27450.94,15.93,7.3,0
TR-0468,2026-02-22,SKU-GRAY-001,SKU-METAL-001,18L,4L,0.6,3,3,0.3,day,6,16.86,59389.52,2.5877,83365.73,15.75,18.9,0
TR-0469,2025-11-21,SKU-GRAY-001,SKU-METAL-001,4L,4L,0.3,2,0,0.7,night,4,14.82,88126.31,1.193,38430.47,5.94,11.92,0
TR-0470,2026-01-04,SKU-GRAY-001,SKU-METAL-001,1L,1L,0.3,2,0,1.0,day,6,5.97,73467.21,0.8158,19852.77,7.02,9.22,0
TR-0471,2026-01-11,SKU-GRAY-001,SKU-SPECIAL-001,18L,1L,0.3,3,0,0.3,day,6,12.48,71988.32,1.719,50490.7,15.0,16.09,0
TR-0472,2025-11-26,SKU-GRAY-001,SKU-SPECIAL-001,18L,18L,0.9,5,3,1.0,day,2,0.0,36752.72,0.8948,28066.0,3.99,6.87,0
TR-0473,2025-12-29,SKU-GRAY-001,SKU-SPECIAL-001,4L,4L,0.6,2,7,0.3,day,0,10.03,47350.88,2.2263,81119.64,7.03,17.43,0
TR-0474,2026-02-07,SKU-GRAY-001,SKU-SPECIAL-001,1L,4L,0.6,5,1,1.0,night,5,3.19,59100.25,0.7456,29904.84,16.23,4.01,0
TR-0475,2026-04-23,SKU-GRAY-001,SKU-SPECIAL-001,1L,1L,0.9,5,0,0.7,night,3,1.0,44511.56,1.3247,31973.96,3.13,5.17,0
TR-0476,2025-12-14,SKU-GRAY-001,SKU-SPECIAL-001,1L,18L,0.6,3,7,0.3,day,6,15.41,48145.57,2.2267,74159.06,13.61,15.49,0
TR-0478,2025-11-08,SKU-GRAY-001,SKU-SPECIAL-001,1L,1L,0.3,5,0,0.3,night,5,15.05,73642.52,2.1564,49202.13,5.19,13.34,0
TR-0479,2026-03-14,SKU-GRAY-001,SKU-SPECIAL-001,4L,4L,0.3,4,7,0.7,night,5,5.65,75818.08,1.1057,49143.26,5.54,4.27,0
TR-0481,2026-01-19,SKU-BLUE-001,SKU-WHITE-001,4L,4L,0.3,5,7,0.7,day,0,18.01,74737.21,2.8266,78414.77,3.62,13.45,0
TR-0482,2026-01-12,SKU-BLUE-001,SKU-WHITE-001,1L,1L,0.3,3,3,0.7,day,0,21.4,89813.64,3.0163,55523.48,7.06,14.6,0
TR-0483,2025-11-15,SKU-BLUE-001,SKU-WHITE-001,4L,1L,0.9,4,0,1.0,day,5,7.01,52804.41,1.9266,26991.55,17.85,9.08,0
TR-0484,2026-02-17,SKU-BLUE-001,SKU-WHITE-001,4L,18L,0.6,2,7,1.0,day,1,11.91,63950.95,1.8487,44492.97,15.33,7.54,0
TR-0485,2026-04-22,SKU-BLUE-001,SKU-WHITE-001,1L,4L,0.9,4,1,1.0,night,2,3.9,39692.32,1.6111,35154.73,15.89,4.67,0
TR-0487,2026-02-18,SKU-BLUE-001,SKU-WHITE-001,1L,4L,0.9,4,3,0.7,night,2,11.44,48982.61,2.567,67321.29,15.11,13.44,0
TR-0488,2025-11-05,SKU-BLUE-001,SKU-WHITE-001,4L,4L,0.3,5,1,1.0,night,2,11.52,116066.96,1.0526,38185.88,8.89,5.82,0
TR-0490,2026-01-08,SKU-BLUE-001,SKU-WHITE-001,18L,4L,0.6,3,7,0.3,day,3,25.17,74009.72,4.1525,124510.7,8.87,23.66,0
TR-0491,2026-02-17,SKU-BLUE-001,SKU-IVORY-001,4L,1L,0.3,4,1,0.3,night,1,29.64,91196.36,3.6049,67370.96,18.09,20.64,0
TR-0492,2025-11-06,SKU-BLUE-001,SKU-IVORY-001,1L,18L,0.6,4,0,0.7,night,3,10.91,64381.26,2.7265,32821.79,15.81,11.37,0
TR-0493,2026-03-27,SKU-BLUE-001,SKU-IVORY-001,4L,18L,0.9,4,7,0.3,day,4,10.34,38534.46,4.2626,97905.28,14.71,16.19,0
TR-0494,2025-12-31,SKU-BLUE-001,SKU-IVORY-001,18L,1L,0.3,3,1,0.7,night,2,13.46,111395.19,2.5075,50786.5,14.7,11.67,0
TR-0495,2026-03-20,SKU-BLUE-001,SKU-IVORY-001,4L,4L,0.6,3,3,0.7,night,4,14.13,87269.45,2.2952,51150.05,6.6,10.13,0
TR-0497,2026-02-09,SKU-BLUE-001,SKU-IVORY-001,18L,18L,0.6,2,1,0.7,day,0,14.99,60121.3,2.4782,43076.35,6.1,9.94,0
TR-0498,2025-11-09,SKU-BLUE-001,SKU-IVORY-001,1L,1L,0.6,5,7,0.7,night,6,17.83,82172.44,1.9653,59042.81,3.14,12.53,0
TR-0499,2026-04-04,SKU-BLUE-001,SKU-IVORY-001,4L,4L,0.6,5,0,0.3,day,5,18.15,71911.44,3.9691,59544.61,3.8,18.55,0
TR-0501,2025-12-21,SKU-BLUE-001,SKU-LGRAY-001,1L,1L,0.6,5,1,0.3,day,6,22.64,49001.76,2.6131,53671.7,6.31,16.28,0
TR-0503,2026-02-25,SKU-BLUE-001,SKU-LGRAY-001,18L,4L,0.3,3,1,0.7,night,2,15.89,88896.35,2.0454,31383.18,15.8,14.14,0
TR-0504,2026-04-23,SKU-BLUE-001,SKU-LGRAY-001,1L,1L,0.3,2,3,0.7,day,3,11.13,73304.52,2.2928,34315.19,4.72,10.57,0
TR-0506,2026-01-30,SKU-BLUE-001,SKU-LGRAY-001,18L,18L,0.9,2,0,0.7,night,4,7.01,32461.18,2.5309,38339.93,2.55,9.54,0
TR-0507,2026-01-06,SKU-BLUE-001,SKU-LGRAY-001,1L,4L,0.6,5,1,0.3,night,1,18.02,69926.85,3.3395,51863.45,17.33,16.18,0
TR-0508,2026-01-11,SKU-BLUE-001,SKU-LGRAY-001,4L,18L,0.6,4,3,1.0,night,6,5.18,69613.51,0.7724,24987.01,17.42,5.21,0
TR-0509,2026-04-18,SKU-BLUE-001,SKU-LGRAY-001,4L,4L,0.3,3,0,0.3,day,5,27.35,79259.54,2.7709,53667.36,9.58,16.36,0
TR-0510,2025-11-11,SKU-BLUE-001,SKU-LGRAY-001,4L,18L,0.9,5,7,0.7,day,1,11.39,43328.7,2.0532,44140.99,15.85,9.57,0
TR-0512,2026-04-24,SKU-BLUE-001,SKU-GRAY-001,18L,1L,0.6,2,3,0.3,day,4,17.81,45662.31,1.4818,42786.91,17.58,10.25,0
TR-0513,2025-11-02,SKU-BLUE-001,SKU-GRAY-001,1L,1L,0.9,5,3,1.0,day,6,3.35,29220.27,0.4319,15421.36,5.72,4.26,0
TR-0514,2026-04-04,SKU-BLUE-001,SKU-GRAY-001,1L,1L,0.3,3,7,0.3,day,5,18.23,68407.2,1.5185,45661.51,5.05,8.09,0
TR-0515,2025-12-01,SKU-BLUE-001,SKU-GRAY-001,1L,18L,0.9,4,1,0.7,day,0,7.23,16983.0,1.1607,15952.31,12.45,7.38,0
TR-0516,2026-02-17,SKU-BLUE-001,SKU-GRAY-001,1L,4L,0.6,3,7,1.0,night,1,7.68,69808.89,0.5647,20780.67,13.1,1.47,0
TR-0517,2026-03-07,SKU-BLUE-001,SKU-GRAY-001,4L,4L,0.3,4,7,0.7,day,5,13.77,69688.47,1.2461,27438.93,8.15,4.8,0
TR-0518,2026-03-14,SKU-BLUE-001,SKU-GRAY-001,4L,4L,0.9,2,0,1.0,day,5,0.03,21143.26,0.7455,10854.84,5.72,2.27,0
TR-0519,2026-03-30,SKU-BLUE-001,SKU-GRAY-001,1L,4L,0.3,5,1,0.3,night,0,20.15,75316.44,1.5102,34719.47,14.45,7.68,0
TR-0522,2025-12-19,SKU-BLUE-001,SKU-BLUE-001,1L,1L,0.3,2,1,0.7,day,4,6.51,50072.48,0.3227,10797.37,5.61,7.18,0
TR-0523,2026-02-27,SKU-BLUE-001,SKU-BLUE-001,1L,4L,0.3,3,1,1.0,night,4,8.1,75754.73,0.093,7369.02,15.78,5.68,0
TR-0524,2026-02-09,SKU-BLUE-001,SKU-BLUE-001,1L,1L,0.9,5,7,0.7,night,0,7.15,21697.39,0.6596,23004.28,8.99,3.88,0
TR-0526,2026-02-23,SKU-BLUE-001,SKU-BLUE-001,4L,1L,0.6,3,7,0.7,night,0,6.54,57875.17,0.5523,25339.69,11.92,3.3,0
TR-0527,2026-04-18,SKU-BLUE-001,SKU-BLUE-001,4L,18L,0.9,5,7,1.0,night,5,3.93,40743.82,0.0533,3884.3,14.33,6.46,0
TR-0528,2026-04-20,SKU-BLUE-001,SKU-BLUE-001,4L,1L,0.3,5,0,0.7,night,0,7.72,70463.98,0.7167,17234.93,16.38,4.32,0
TR-0529,2025-12-11,SKU-BLUE-001,SKU-BLUE-001,1L,18L,0.9,2,0,0.7,night,3,5.82,25956.81,0.5685,16353.48,18.5,5.46,0
TR-0530,2025-11-12,SKU-BLUE-001,SKU-BLUE-001,4L,4L,0.3,2,0,0.7,night,2,13.3,82779.6,0.617,12047.7,1.95,3.09,0
TR-0531,2025-11-27,SKU-BLUE-001,SKU-RED-001,18L,1L,0.3,3,0,0.3,night,3,16.56,64274.6,1.558,29867.09,14.9,8.99,0
TR-0532,2026-04-15,SKU-BLUE-001,SKU-RED-001,1L,18L,0.3,3,7,0.7,day,2,9.82,58450.01,1.2088,35304.18,16.66,7.29,0
TR-0533,2026-02-15,SKU-BLUE-001,SKU-RED-001,1L,4L,0.3,5,1,0.3,night,6,12.55,58013.71,1.5804,31167.7,15.52,8.08,0
TR-0534,2025-11-08,SKU-BLUE-001,SKU-RED-001,4L,4L,0.9,2,0,0.7,night,5,0.62,29249.06,1.0307,21783.94,9.4,7.34,0
TR-0536,2025-12-08,SKU-BLUE-001,SKU-RED-001,4L,4L,0.3,5,3,1.0,night,0,6.5,81713.33,0.7082,1719.05,2.55,5.63,0
TR-0537,2025-12-03,SKU-BLUE-001,SKU-RED-001,4L,4L,0.3,2,3,1.0,night,2,5.6,87198.91,0.6133,8954.05,3.76,2.78,0
TR-0539,2026-01-26,SKU-BLUE-001,SKU-RED-001,18L,18L,0.9,3,3,0.7,night,0,2.08,32627.93,0.8373,12868.91,2.65,8.57,0
TR-0540,2025-11-27,SKU-BLUE-001,SKU-RED-001,1L,4L,0.6,5,0,0.3,night,3,11.97,70349.07,1.6694,24578.45,12.85,10.22,0
TR-0542,2025-12-12,SKU-BLUE-001,SKU-GREEN-001,1L,1L,0.9,5,1,1.0,day,4,1.27,34575.23,0.4357,3459.59,0.79,1.56,0
TR-0543,2025-12-01,SKU-BLUE-001,SKU-GREEN-001,4L,4L,0.3,4,3,0.3,day,0,15.09,55295.96,1.2776,30154.92,6.09,8.99,0
TR-0544,2026-03-31,SKU-BLUE-001,SKU-GREEN-001,4L,18L,0.6,4,1,0.3,night,1,13.68,53954.19,1.1374,23842.52,13.29,9.0,0
TR-0545,2026-02-24,SKU-BLUE-001,SKU-GREEN-001,18L,4L,0.6,3,1,1.0,night,1,3.93,59403.04,0.7897,1242.83,17.37,4.69,0
TR-0546,2026-04-09,SKU-BLUE-001,SKU-GREEN-001,4L,1L,0.6,4,0,1.0,night,3,3.22,60098.27,0.0492,823.27,11.79,1.64,0
TR-0548,2026-03-17,SKU-BLUE-001,SKU-GREEN-001,1L,1L,0.3,3,7,0.3,night,1,12.46,70122.92,1.0504,35197.76,3.09,9.6,0
TR-0549,2026-03-16,SKU-BLUE-001,SKU-GREEN-001,1L,1L,0.3,2,1,0.7,day,0,10.51,71166.78,1.3098,22916.98,4.7,4.97,0
TR-0550,2026-01-23,SKU-BLUE-001,SKU-GREEN-001,1L,4L,0.6,5,0,0.7,day,4,4.03,34356.39,1.0966,16305.2,15.98,6.53,0
TR-0551,2026-04-02,SKU-BLUE-001,SKU-BROWN-001,4L,4L,0.9,5,0,0.7,day,3,3.87,35376.08,1.149,28170.08,2.04,4.41,0
TR-0552,2025-11-05,SKU-BLUE-001,SKU-BROWN-001,1L,18L,0.9,2,1,1.0,day,2,2.09,43426.46,0.8545,18635.59,16.51,9.42,0
TR-0553,2026-02-04,SKU-BLUE-001,SKU-BROWN-001,4L,1L,0.3,5,7,0.3,day,2,20.09,58751.09,1.4597,43144.41,15.35,12.71,0
TR-0555,2026-02-10,SKU-BLUE-001,SKU-BROWN-001,4L,18L,0.9,4,7,0.3,night,1,13.97,23893.33,1.1314,46877.41,14.58,10.56,0
TR-0556,2026-04-19,SKU-BLUE-001,SKU-BROWN-001,18L,1L,0.6,4,0,1.0,day,6,4.56,33365.03,0.7349,12545.28,14.04,2.57,0
TR-0557,2026-04-28,SKU-BLUE-001,SKU-BROWN-001,4L,4L,0.9,2,0,1.0,day,1,7.43,29735.06,0.692,7050.47,6.91,4.06,0
TR-0558,2026-04-03,SKU-BLUE-001,SKU-BROWN-001,1L,1L,0.9,2,0,0.7,night,4,8.46,38924.64,1.179,20285.63,4.12,12.12,0
TR-0560,2026-04-13,SKU-BLUE-001,SKU-BROWN-001,1L,18L,0.9,5,1,1.0,day,0,1.04,29344.55,0.2873,8375.11,15.96,4.82,0
TR-0561,2025-11-17,SKU-BLUE-001,SKU-DGRAY-001,1L,18L,0.3,4,1,1.0,day,0,11.56,64821.15,0.7129,15163.58,12.96,3.99,0
TR-0562,2026-02-18,SKU-BLUE-001,SKU-DGRAY-001,4L,18L,0.3,4,7,0.7,night,2,14.8,71768.75,1.3401,43496.21,18.08,9.26,0
TR-0564,2025-11-20,SKU-BLUE-001,SKU-DGRAY-001,18L,1L,0.6,4,0,1.0,day,3,8.36,67228.82,0.8406,15326.52,18.52,3.28,0
TR-0565,2026-01-03,SKU-BLUE-001,SKU-DGRAY-001,1L,1L,0.6,2,3,1.0,day,5,10.08,43162.97,0.412,14853.23,3.14,2.94,0
TR-0567,2026-03-24,SKU-BLUE-001,SKU-DGRAY-001,1L,18L,0.6,2,7,0.3,day,1,11.15,43084.58,2.2722,63387.84,17.33,14.92,0
TR-0568,2026-04-22,SKU-BLUE-001,SKU-DGRAY-001,4L,4L,0.6,3,0,0.3,day,2,13.43,54386.55,1.8992,38547.23,2.45,11.94,0
TR-0569,2026-01-05,SKU-BLUE-001,SKU-DGRAY-001,1L,4L,0.9,5,1,0.3,day,0,9.88,32165.72,2.3872,41078.22,18.24,12.36,0
TR-0570,2026-01-19,SKU-BLUE-001,SKU-DGRAY-001,4L,4L,0.3,3,7,0.7,night,0,10.15,69778.28,1.2813,52131.41,5.91,9.56,0
TR-0571,2026-03-24,SKU-BLUE-001,SKU-BLACK-001,18L,4L,0.3,3,1,0.3,night,1,26.35,90631.08,2.7655,67050.63,13.62,13.94,0
TR-0572,2026-03-25,SKU-BLUE-001,SKU-BLACK-001,18L,4L,0.6,4,1,0.3,night,2,23.5,52407.58,3.0972,54061.62,13.02,15.25,0
TR-0575,2025-12-21,SKU-BLUE-001,SKU-BLACK-001,1L,18L,0.3,2,1,0.7,day,6,14.87,74203.62,2.0383,42231.05,14.15,12.08,0
TR-0576,2026-03-15,SKU-BLUE-001,SKU-BLACK-001,18L,18L,0.6,2,0,0.3,day,6,19.35,55613.54,3.2812,54067.04,0.55,14.38,0
TR-0577,2026-01-02,SKU-BLUE-001,SKU-BLACK-001,18L,4L,0.9,3,3,0.3,night,4,12.62,46138.61,3.2332,77972.42,12.35,17.46,0
TR-0578,2026-03-06,SKU-BLUE-001,SKU-BLACK-001,1L,1L,0.6,2,1,1.0,night,4,6.88,60995.46,1.0997,15267.58,3.28,6.79,0
TR-0579,2026-02-04,SKU-BLUE-001,SKU-BLACK-001,4L,4L,0.6,5,3,1.0,night,2,3.41,67168.38,0.9548,19046.67,6.73,5.05,0
TR-0580,2025-12-31,SKU-BLUE-001,SKU-BLACK-001,1L,1L,0.6,3,3,0.7,day,2,12.81,54201.58,2.0554,46701.54,3.07,10.07,0
TR-0581,2026-04-09,SKU-BLUE-001,SKU-METAL-001,1L,4L,0.6,5,3,0.7,night,3,8.09,52090.88,1.2045,41035.0,18.83,12.13,0
TR-0582,2026-01-15,SKU-BLUE-001,SKU-METAL-001,18L,4L,0.9,2,3,0.3,day,3,10.66,26689.6,1.6829,65948.32,14.31,14.6,0
TR-0583,2026-04-24,SKU-BLUE-001,SKU-METAL-001,18L,1L,0.9,3,3,0.3,night,4,8.03,57953.68,1.7456,67265.07,16.47,12.92,0
TR-0585,2025-11-22,SKU-BLUE-001,SKU-METAL-001,1L,1L,0.9,5,1,0.7,night,5,5.91,49096.95,1.5877,33789.46,3.88,13.23,0
TR-0586,2026-03-08,SKU-BLUE-001,SKU-METAL-001,18L,18L,0.6,3,7,0.7,night,6,8.56,54695.6,1.4997,42599.05,4.53,9.94,0
TR-0587,2025-12-06,SKU-BLUE-001,SKU-METAL-001,1L,18L,0.6,5,7,0.3,night,5,15.6,50905.3,1.8023,80861.86,17.77,15.27,0
TR-0588,2026-01-17,SKU-BLUE-001,SKU-METAL-001,1L,1L,0.9,3,0,1.0,night,5,5.09,45345.8,0.4834,18959.03,5.45,7.4,0
TR-0589,2026-03-15,SKU-BLUE-001,SKU-METAL-001,1L,1L,0.9,2,1,0.7,night,6,0.0,44374.54,1.3465,44325.6,4.91,8.17,0
TR-0593,2026-01-01,SKU-BLUE-001,SKU-SPECIAL-001,18L,1L,0.9,4,0,1.0,day,3,4.99,30302.82,0.2479,12887.77,12.72,7.58,0
TR-0594,2026-03-10,SKU-BLUE-001,SKU-SPECIAL-001,4L,1L,0.6,3,3,0.3,day,1,8.76,40448.97,0.6307,53927.87,12.57,16.33,0
TR-0595,2025-12-20,SKU-BLUE-001,SKU-SPECIAL-001,1L,1L,0.3,3,3,1.0,night,5,3.68,63314.34,0.333,19622.94,6.05,4.78,0
TR-0596,2026-01-11,SKU-BLUE-001,SKU-SPECIAL-001,18L,1L,0.3,2,1,0.7,day,6,5.48,72004.08,0.9387,28559.77,14.49,7.92,0
TR-0597,2026-01-31,SKU-BLUE-001,SKU-SPECIAL-001,1L,4L,0.9,3,7,1.0,day,5,5.23,21966.64,0.0311,16642.7,16.59,3.92,0
TR-0598,2026-01-18,SKU-BLUE-001,SKU-SPECIAL-001,4L,4L,0.3,5,1,0.3,night,6,14.88,70895.01,1.1072,44757.9,8.69,14.42,0
TR-0599,2026-04-24,SKU-BLUE-001,SKU-SPECIAL-001,4L,1L,0.3,3,1,0.3,night,4,7.7,64047.23,1.478,45848.2,11.69,10.79,0
TR-0600,2026-02-10,SKU-BLUE-001,SKU-SPECIAL-001,18L,1L,0.3,2,3,0.7,day,1,12.75,65518.02,0.7156,34710.89,15.55,11.84,0
TR-0602,2025-11-25,SKU-RED-001,SKU-WHITE-001,4L,18L,0.9,5,1,0.7,day,1,7.02,43328.02,3.5433,49656.44,13.2,15.6,0
